"index","mc","mclds","mismc","mismclds"
"580","0.000010","0.000011","0.000045","0.000010",
"581","0.000027","0.000010","0.000052","0.000010",
"582","0.000028","0.000020","0.000057","0.000010",
"583","0.000010","0.000010","0.000053","0.000010",
"584","0.000028","0.000013","0.000053","0.000010",
"585","0.000011","0.000010","0.000053","0.000010",
"586","0.000010","0.000010","0.000048","0.000010",
"587","0.000017","0.000019","0.000049","0.000010",
"588","0.000018","0.000010","0.000048","0.000010",
"589","0.000017","0.000013","0.000049","0.000010",
"590","0.000037","0.000010","0.000055","0.000010",
"591","0.000039","0.000010","0.000056","0.000010",
"592","0.000025","0.000010","0.000056","0.000010",
"593","0.000019","0.000010","0.000054","0.000010",
"594","0.000010","0.000010","0.000054","0.000010",
"595","0.000015","0.000024","0.000057","0.000010",
"596","0.000010","0.000010","0.000054","0.000010",
"597","0.000037","0.000015","0.000055","0.000010",
"598","0.000032","0.000010","0.000051","0.000010",
"599","0.000046","0.000010","0.000045","0.000010",
"600","0.000032","0.000013","0.000048","0.000010",
"601","0.000049","0.000010","0.000052","0.000010",
"602","0.000063","0.000010","0.000050","0.000010",
"603","0.000066","0.000015","0.000049","0.000010",
"604","0.000052","0.000010","0.000050","0.000010",
"605","0.000063","0.000011","0.000045","0.000010",
"606","0.000054","0.000010","0.000042","0.000010",
"607","0.000057","0.000010","0.000033","0.000010",
"608","0.000020","0.000021","0.000031","0.000010",
"609","0.000025","0.000010","0.000027","0.000010",
"610","0.000037","0.000014","0.000026","0.000010",
"611","0.000040","0.000010","0.000027","0.000010",
"612","0.000027","0.000010","0.000026","0.000010",
"613","0.000010","0.000010","0.000025","0.000010",
"614","0.000010","0.000010","0.000025","0.000010",
"615","0.000010","0.000010","0.000023","0.000010",
"616","0.000020","0.000021","0.000022","0.000010",
"617","0.000012","0.000010","0.000023","0.000010",
"618","0.000010","0.000013","0.000025","0.000010",
"619","0.000010","0.000010","0.000026","0.000010",
"620","0.000010","0.000010","0.000027","0.000010",
"621","0.000027","0.000016","0.000025","0.000010",
"622","0.000024","0.000010","0.000029","0.000010",
"623","0.000036","0.000011","0.000031","0.000010",
"624","0.000035","0.000010","0.000032","0.000010",
"625","0.000035","0.000010","0.000037","0.000010",
"626","0.000036","0.000010","0.000037","0.000010",
"627","0.000059","0.000010","0.000040","0.000010",
"628","0.000050","0.000010","0.000043","0.000010",
"629","0.000040","0.000022","0.000042","0.000010",
"630","0.000012","0.000010","0.000043","0.000010",
"631","0.000018","0.000014","0.000045","0.000010",
"632","0.000023","0.000010","0.000044","0.000010",
"633","0.000028","0.000010","0.000036","0.000010",
"634","0.000031","0.000011","0.000046","0.000010",
"635","0.000034","0.000010","0.000042","0.000010",
"636","0.000031","0.000010","0.000043","0.000010",
"637","0.000050","0.000017","0.000043","0.000010",
"638","0.000052","0.000010","0.000044","0.000010",
"639","0.000019","0.000011","0.000042","0.000010",
"640","0.000014","0.000010","0.000043","0.000010",
"641","0.000017","0.000010","0.000043","0.000010",
"642","0.000012","0.000019","0.000044","0.000010",
"643","0.000036","0.000010","0.000042","0.000010",
"644","0.000033","0.000012","0.000047","0.000010",
"645","0.000015","0.000010","0.000045","0.000010",
"646","0.000010","0.000010","0.000040","0.000010",
"647","0.000010","0.000010","0.000040","0.000010",
"648","0.000016","0.000010","0.000041","0.000010",
"649","0.000052","0.000010","0.000043","0.000010",
"650","0.000064","0.000021","0.000042","0.000010",
"651","0.000065","0.000010","0.000047","0.000010",
"652","0.000074","0.000013","0.000045","0.000010",
"653","0.000085","0.000010","0.000046","0.000010",
"654","0.000098","0.000010","0.000047","0.000010",
"655","0.000090","0.000013","0.000044","0.000010",
"656","0.000074","0.000010","0.000042","0.000010",
"657","0.000065","0.000010","0.000041","0.000010",
"658","0.000090","0.000012","0.000038","0.000010",
"659","0.000107","0.000010","0.000042","0.000010",
"660","0.000115","0.000010","0.000041","0.000010",
"661","0.000118","0.000010","0.000040","0.000010",
"662","0.000118","0.000010","0.000037","0.000010",
"663","0.000114","0.000020","0.000034","0.000010",
"664","0.000107","0.000010","0.000029","0.000010",
"665","0.000096","0.000013","0.000028","0.000010",
"666","0.000084","0.000010","0.000027","0.000010",
"667","0.000071","0.000010","0.000029","0.000010",
"668","0.000073","0.000010","0.000027","0.000010",
"669","0.000059","0.000010","0.000029","0.000010",
"670","0.000060","0.000010","0.000027","0.000010",
"671","0.000061","0.000018","0.000022","0.000010",
"672","0.000058","0.000010","0.000023","0.000010",
"673","0.000067","0.000012","0.000022","0.000010",
"674","0.000059","0.000010","0.000022","0.000010",
"675","0.000061","0.000010","0.000024","0.000010",
"676","0.000066","0.000016","0.000032","0.000010",
"677","0.000067","0.000010","0.000033","0.000010",
"678","0.000077","0.000011","0.000034","0.000010",
"679","0.000081","0.000010","0.000037","0.000010",
"680","0.000090","0.000010","0.000040","0.000010",
"681","0.000074","0.000010","0.000043","0.000010",
"682","0.000076","0.000010","0.000048","0.000010",
"683","0.000076","0.000010","0.000047","0.000010",
"684","0.000097","0.000021","0.000044","0.000010",
"685","0.000068","0.000010","0.000040","0.000010",
"686","0.000038","0.000013","0.000041","0.000010",
"687","0.000024","0.000010","0.000043","0.000010",
"688","0.000022","0.000010","0.000040","0.000010",
"689","0.000037","0.000011","0.000040","0.000010",
"690","0.000069","0.000010","0.000040","0.000010",
"691","0.000061","0.000010","0.000039","0.000010",
"692","0.000070","0.000014","0.000041","0.000010",
"693","0.000107","0.000010","0.000044","0.000010",
"694","0.000131","0.000010","0.000042","0.000010",
"695","0.000138","0.000010","0.000042","0.000010",
"696","0.000148","0.000010","0.000040","0.000010",
"697","0.000141","0.000018","0.000036","0.000010",
"698","0.000139","0.000010","0.000035","0.000010",
"699","0.000151","0.000012","0.000039","0.000010",
"700","0.000128","0.000010","0.000038","0.000010",
"701","0.000122","0.000010","0.000037","0.000010",
"702","0.000118","0.000010","0.000037","0.000010",
"703","0.000114","0.000010","0.000039","0.000010",
"704","0.000102","0.000010","0.000038","0.000010",
"705","0.000120","0.000019","0.000039","0.000010",
"706","0.000119","0.000010","0.000038","0.000010",
"707","0.000106","0.000012","0.000039","0.000010",
"708","0.000137","0.000010","0.000041","0.000010",
"709","0.000131","0.000010","0.000044","0.000010",
"710","0.000124","0.000013","0.000045","0.000010",
"711","0.000121","0.000010","0.000045","0.000010",
"712","0.000121","0.000010","0.000046","0.000010",
"713","0.000123","0.000010","0.000045","0.000010",
"714","0.000134","0.000010","0.000045","0.000010",
"715","0.000122","0.000010","0.000045","0.000010",
"716","0.000118","0.000010","0.000049","0.000010",
"717","0.000115","0.000010","0.000049","0.000010",
"718","0.000128","0.000019","0.000049","0.000010",
"719","0.000114","0.000010","0.000051","0.000010",
"720","0.000127","0.000012","0.000051","0.000010",
"721","0.000120","0.000010","0.000054","0.000010",
"722","0.000104","0.000010","0.000057","0.000010",
"723","0.000098","0.000010","0.000063","0.000010",
"724","0.000109","0.000010","0.000062","0.000010",
"725","0.000121","0.000010","0.000064","0.000010",
"726","0.000107","0.000016","0.000061","0.000010",
"727","0.000106","0.000010","0.000066","0.000010",
"728","0.000102","0.000010","0.000069","0.000010",
"729","0.000100","0.000010","0.000071","0.000010",
"730","0.000084","0.000010","0.000075","0.000010",
"731","0.000077","0.000016","0.000077","0.000010",
"732","0.000088","0.000010","0.000076","0.000010",
"733","0.000084","0.000010","0.000073","0.000010",
"734","0.000078","0.000010","0.000075","0.000010",
"735","0.000103","0.000010","0.000075","0.000010",
"736","0.000116","0.000010","0.000074","0.000010",
"737","0.000106","0.000010","0.000069","0.000010",
"738","0.000123","0.000010","0.000072","0.000010",
"739","0.000106","0.000019","0.000076","0.000010",
"740","0.000109","0.000010","0.000076","0.000010",
"741","0.000107","0.000012","0.000079","0.000010",
"742","0.000106","0.000010","0.000081","0.000010",
"743","0.000124","0.000010","0.000080","0.000010",
"744","0.000123","0.000011","0.000080","0.000010",
"745","0.000126","0.000010","0.000080","0.000010",
"746","0.000116","0.000010","0.000076","0.000010",
"747","0.000126","0.000011","0.000077","0.000010",
"748","0.000129","0.000010","0.000079","0.000010",
"749","0.000123","0.000010","0.000078","0.000010",
"750","0.000129","0.000010","0.000078","0.000010",
"751","0.000136","0.000010","0.000079","0.000010",
"752","0.000148","0.000018","0.000079","0.000010",
"753","0.000140","0.000010","0.000075","0.000010",
"754","0.000155","0.000011","0.000074","0.000010",
"755","0.000148","0.000010","0.000074","0.000010",
"756","0.000124","0.000010","0.000071","0.000010",
"757","0.000114","0.000010","0.000069","0.000010",
"758","0.000117","0.000010","0.000068","0.000010",
"759","0.000107","0.000010","0.000068","0.000010",
"760","0.000134","0.000017","0.000067","0.000010",
"761","0.000118","0.000010","0.000067","0.000010",
"762","0.000099","0.000011","0.000068","0.000010",
"763","0.000098","0.000010","0.000068","0.000010",
"764","0.000093","0.000010","0.000068","0.000010",
"765","0.000101","0.000013","0.000066","0.000010",
"766","0.000093","0.000010","0.000072","0.000010",
"767","0.000101","0.000010","0.000072","0.000010",
"768","0.000109","0.000010","0.000071","0.000010",
"769","0.000100","0.000010","0.000074","0.000010",
"770","0.000102","0.000010","0.000075","0.000010",
"771","0.000096","0.000010","0.000075","0.000010",
"772","0.000089","0.000010","0.000077","0.000010",
"773","0.000079","0.000018","0.000080","0.000010",
"774","0.000091","0.000010","0.000079","0.000010",
"775","0.000076","0.000011","0.000077","0.000010",
"776","0.000086","0.000010","0.000080","0.000010",
"777","0.000091","0.000010","0.000073","0.000010",
"778","0.000078","0.000010","0.000075","0.000010",
"779","0.000066","0.000010","0.000071","0.000010",
"780","0.000078","0.000010","0.000070","0.000010",
"781","0.000082","0.000013","0.000071","0.000010",
"782","0.000077","0.000010","0.000066","0.000010",
"783","0.000089","0.000010","0.000065","0.000010",
"784","0.000099","0.000010","0.000065","0.000010",
"785","0.000100","0.000010","0.000064","0.000010",
"786","0.000095","0.000016","0.000064","0.000010",
"787","0.000114","0.000010","0.000061","0.000010",
"788","0.000122","0.000010","0.000059","0.000010",
"789","0.000104","0.000010","0.000059","0.000010",
"790","0.000102","0.000010","0.000059","0.000010",
"791","0.000103","0.000010","0.000062","0.000010",
"792","0.000108","0.000010","0.000060","0.000010",
"793","0.000098","0.000010","0.000064","0.000010",
"794","0.000082","0.000017","0.000062","0.000010",
"795","0.000070","0.000010","0.000063","0.000010",
"796","0.000060","0.000011","0.000064","0.000010",
"797","0.000048","0.000010","0.000069","0.000010",
"798","0.000054","0.000010","0.000069","0.000010",
"799","0.000071","0.000011","0.000075","0.000010",
"800","0.000058","0.000010","0.000073","0.000010",
"801","0.000076","0.000010","0.000071","0.000010",
"802","0.000074","0.000010","0.000073","0.000010",
"803","0.000075","0.000010","0.000073","0.000010",
"804","0.000075","0.000010","0.000075","0.000010",
"805","0.000087","0.000010","0.000069","0.000010",
"806","0.000092","0.000010","0.000069","0.000010",
"807","0.000126","0.000017","0.000068","0.000010",
"808","0.000134","0.000010","0.000065","0.000010",
"809","0.000130","0.000011","0.000066","0.000010",
"810","0.000135","0.000010","0.000068","0.000010",
"811","0.000133","0.000010","0.000068","0.000010",
"812","0.000138","0.000010","0.000065","0.000010",
"813","0.000137","0.000010","0.000065","0.000010",
"814","0.000126","0.000010","0.000063","0.000010",
"815","0.000131","0.000015","0.000061","0.000010",
"816","0.000133","0.000010","0.000057","0.000010",
"817","0.000127","0.000010","0.000059","0.000010",
"818","0.000123","0.000010","0.000057","0.000010",
"819","0.000125","0.000010","0.000058","0.000010",
"820","0.000120","0.000013","0.000060","0.000010",
"821","0.000123","0.000010","0.000063","0.000010",
"822","0.000114","0.000010","0.000058","0.000010",
"823","0.000109","0.000010","0.000058","0.000010",
"824","0.000106","0.000010","0.000058","0.000010",
"825","0.000097","0.000010","0.000061","0.000010",
"826","0.000100","0.000010","0.000066","0.000010",
"827","0.000110","0.000010","0.000064","0.000010",
"828","0.000126","0.000017","0.000067","0.000010",
"829","0.000102","0.000010","0.000066","0.000010",
"830","0.000103","0.000011","0.000063","0.000010",
"831","0.000115","0.000010","0.000064","0.000010",
"832","0.000111","0.000010","0.000063","0.000010",
"833","0.000125","0.000010","0.000061","0.000010",
"834","0.000134","0.000010","0.000059","0.000010",
"835","0.000125","0.000010","0.000059","0.000010",
"836","0.000118","0.000011","0.000059","0.000010",
"837","0.000122","0.000010","0.000060","0.000010",
"838","0.000108","0.000010","0.000063","0.000010",
"839","0.000108","0.000010","0.000065","0.000010",
"840","0.000114","0.000010","0.000060","0.000010",
"841","0.000136","0.000015","0.000059","0.000010",
"842","0.000149","0.000010","0.000056","0.000010",
"843","0.000146","0.000010","0.000053","0.000010",
"844","0.000139","0.000010","0.000051","0.000010",
"845","0.000154","0.000010","0.000053","0.000010",
"846","0.000167","0.000010","0.000054","0.000010",
"847","0.000173","0.000010","0.000052","0.000010",
"848","0.000186","0.000010","0.000050","0.000010",
"849","0.000179","0.000015","0.000051","0.000010",
"850","0.000187","0.000010","0.000051","0.000010",
"851","0.000197","0.000010","0.000049","0.000010",
"852","0.000190","0.000010","0.000049","0.000010",
"853","0.000196","0.000010","0.000047","0.000010",
"854","0.000202","0.000011","0.000051","0.000010",
"855","0.000218","0.000010","0.000049","0.000010",
"856","0.000234","0.000010","0.000054","0.000010",
"857","0.000243","0.000010","0.000054","0.000010",
"858","0.000228","0.000010","0.000054","0.000010",
"859","0.000243","0.000010","0.000053","0.000010",
"860","0.000254","0.000010","0.000053","0.000010",
"861","0.000252","0.000010","0.000052","0.000010",
"862","0.000251","0.000016","0.000053","0.000010",
"863","0.000246","0.000010","0.000054","0.000010",
"864","0.000206","0.000010","0.000053","0.000010",
"865","0.000187","0.000010","0.000051","0.000010",
"866","0.000185","0.000010","0.000045","0.000010",
"867","0.000194","0.000010","0.000047","0.000010",
"868","0.000180","0.000010","0.000049","0.000010",
"869","0.000172","0.000010","0.000047","0.000010",
"870","0.000164","0.000013","0.000050","0.000010",
"871","0.000151","0.000010","0.000049","0.000010",
"872","0.000155","0.000010","0.000046","0.000010",
"873","0.000144","0.000010","0.000048","0.000010",
"874","0.000133","0.000010","0.000047","0.000010",
"875","0.000130","0.000014","0.000048","0.000010",
"876","0.000126","0.000010","0.000049","0.000010",
"877","0.000119","0.000010","0.000051","0.000010",
"878","0.000091","0.000010","0.000051","0.000010",
"879","0.000095","0.000010","0.000051","0.000010",
"880","0.000091","0.000010","0.000053","0.000010",
"881","0.000101","0.000010","0.000054","0.000010",
"882","0.000102","0.000010","0.000055","0.000010",
"883","0.000097","0.000016","0.000054","0.000010",
